,Lon,lon_minus_90,lat_minus_90,lon_minus_85,lat_minus_85,lon_minus_80,lat_minus_80,lon_minus_75,lat_minus_75,lon_minus_70,lat_minus_70,lon_minus_65,lat_minus_65,lon_minus_60,lat_minus_60,lon_minus_55,lat_minus_55,lon_minus_50,lat_minus_50,lon_minus_45,lat_minus_45,lon_minus_40,lat_minus_40,lon_minus_35,lat_minus_35,lon_minus_30,lat_minus_30,lon_minus_25,lat_minus_25,lon_minus_20,lat_minus_20,lon_minus_15,lat_minus_15,lon_minus_10,lat_minus_10,lon_minus_5,lat_minus_5,lon__0,lat__0,lon__5,lat__5,lon__10,lat__10,lon__15,lat__15,lon__20,lat__20,lon__25,lat__25,lon__30,lat__30,lon__35,lat__35,lon__40,lat__40,lon__45,lat__45,lon__50,lat__50,lon__55,lat__55,lon__60,lat__60,lon__65,lat__65,lon__70,lat__70,lon__75,lat__75,lon__80,lat__80,lon__85,lat__85,lon__90,lat__90
167,167,125.73628997802734,-74.38825225830078,117.89545440673828,-70.00858306884766,112.7952651977539,-65.43248748779297,109.17561340332031,-60.77723693847656,106.41780090332031,-56.100467681884766,104.19874572753906,-51.431739807128906,102.34320831298828,-46.78549575805664,100.755615234375,-42.16748046875,99.385009765625,-37.578392028808594,98.20533752441406,-33.01609420776367,97.20320129394531,-28.47690200805664,96.37018585205078,-23.956390380859375,95.69791412353516,-19.449748992919922,95.1754150390625,-14.951985359191895,94.78775024414062,-10.458019256591797,94.51596069335938,-5.962824821472168,94.33757781982422,-1.4616986513137817,94.2280044555664,3.0493435859680176,94.162109375,7.573098659515381,94.116455078125,12.110861778259277,94.07146453857422,16.66251564025879,94.01322174072266,21.227191925048828,93.93439483642578,25.804492950439453,93.83401489257812,30.395957946777344,93.71622467041016,35.006431579589844,93.58830261230469,39.64494323730469,93.45872497558594,44.32505416870117,93.33509826660156,49.064571380615234,93.22244262695312,53.884700775146484,93.12110900878906,58.808475494384766,93.02352142333984,63.85823059082031,92.90754699707031,69.05177307128906,92.71768188476562,74.39724731445312,92.28730010986328,79.88732147216797,90.67461395263672,85.494140625,-75.37191009521484,88.79222106933594,-84.52667999267578,83.10382843017578
168,168,125.73628997802734,-74.38825225830078,118.1214599609375,-69.98045349121094,113.17691802978516,-65.39170837402344,109.66938781738281,-60.733070373535156,106.9975357055664,-56.058746337890625,104.84808349609375,-51.39618682861328,103.0512466430664,-46.758384704589844,101.51436614990234,-42.14997482299805,100.18801879882812,-37.570823669433594,99.04698181152344,-33.01810073852539,98.07841491699219,-28.48765754699707,97.27440643310547,-23.97469139099121,96.62708282470703,-19.474166870117188,96.12596130371094,-14.980952262878418,95.75651550292969,-10.489896774291992,95.5,-5.995945453643799,95.33403778076172,-1.4943937063217163,95.23387908935547,3.0186896324157715,95.17418670654297,7.545969486236572,95.13134765625,12.088495254516602,95.08578491210938,16.645784378051758,95.02381134033203,21.216522216796875,94.93862915039062,25.799842834472656,94.83014678955078,30.39689064025879,94.7035140991211,35.01222229003906,94.56727600097656,39.654720306396484,94.43126678466797,44.3379020690918,94.30470275878906,49.07962417602539,94.19461059570312,53.9011344909668,94.10411071777344,58.82553482055664,94.03018951416016,63.87519073486328,93.95922088623047,69.06796264648438,93.85560607910156,74.41203308105469,93.6160888671875,79.9003677368164,92.68037414550781,85.50654602050781,-79.13955688476562,88.8014144897461,-84.52667999267578,83.10382843017578
169,169,125.73628997802734,-74.38825225830078,118.34858703613281,-69.95341491699219,113.55955505371094,-65.35273742675781,110.16392517089844,-60.69114685058594,107.57787322998047,-56.019500732421875,105.49799346923828,-51.36321258544922,103.7599105834961,-46.73384094238281,102.27383422851562,-42.13499069213867,100.99190521240234,-37.56570053100586,99.88968658447266,-33.02254867553711,98.9549331665039,-28.500869750976562,98.18013763427734,-23.995529174804688,97.55797576904297,-19.50124168395996,97.07836151123047,-15.012710571289062,96.72715759277344,-10.524681091308594,96.48584747314453,-6.0320329666137695,96.33210754394531,-1.5300357341766357,96.2410659790039,2.985211133956909,96.18720245361328,7.516245365142822,96.14679718017578,12.063864707946777,96.10023498535156,16.6272029876709,96.03413391113281,21.204469680786133,95.94232940673828,25.794301986694336,95.82550811767578,30.397411346435547,95.68994903564453,35.01805114746094,95.54539489746094,39.6649284362793,95.40306091308594,44.35151290893555,95.27373504638672,49.09566879272461,95.16641998291016,53.918697357177734,95.08706665039062,58.8437385559082,95.03712463378906,63.8931770324707,95.01156616210938,69.08488464355469,94.99475860595703,74.42707824707031,94.94719696044922,79.91293334960938,94.69426727294922,85.51677703857422,-82.95195770263672,88.80366516113281,-84.52667999267578,83.10382843017578
170,170,125.73628997802734,-74.38825225830078,118.57679748535156,-69.92745971679688,113.9431381225586,-65.31556701660156,110.6592025756836,-60.65144729614258,108.15884399414062,-55.98271560668945,106.14851379394531,-51.332763671875,104.46920013427734,-46.71180725097656,103.03404235839844,-42.1224365234375,101.7966537475586,-37.56294250488281,100.73348236083984,-33.0292854309082,99.83274841308594,-28.516366958618164,99.0874252319336,-24.018686294555664,98.49058532714844,-19.530710220336914,98.03260040283203,-15.046955108642578,97.6996841430664,-10.562027931213379,97.47349548339844,-6.070713996887207,97.3317642211914,-1.5682275295257568,97.2495346069336,2.9493157863616943,97.20113372802734,7.484333038330078,97.1627197265625,12.037362098693848,97.11473846435547,16.607131958007812,97.0441665649414,21.191356658935547,96.94541931152344,25.78814697265625,96.82009887695312,30.39776039123535,96.67552185058594,35.02411651611328,96.52268981933594,39.67573165893555,96.3741455078125,44.36600875854492,96.24225616455078,49.11280059814453,96.13800811767578,53.93745040893555,96.07010650634766,58.863121032714844,96.04451751708984,63.912208557128906,96.06478118896484,69.10254669189453,96.13533782958984,74.44241333007812,96.28079223632812,79.92500305175781,96.71533966064453,85.52483367919922,-86.7583236694336,88.79887390136719,-84.52667999267578,83.10382843017578
171,171,125.73628997802734,-74.38825225830078,118.80606842041016,-69.902587890625,114.32765197753906,-65.28019714355469,111.15520477294922,-60.61396408081055,108.74044799804688,-55.9483528137207,106.79962921142578,-51.3048210144043,105.17914581298828,-46.69223403930664,103.79498291015625,-42.11225128173828,102.60230255126953,-37.56243133544922,101.57836151123047,-33.03818130493164,100.71187591552734,-28.533964157104492,99.99624633789062,-24.043941497802734,99.42493438720703,-19.56230354309082,98.98870086669922,-15.083366394042969,98.67406463623047,-10.601574897766113,98.46290588378906,-6.111588954925537,98.33297729492188,-1.6085454225540161,98.25923919677734,2.9114391803741455,98.2159194946289,7.4506635665893555,98.17906188964844,12.009398460388184,98.12925720214844,16.585954666137695,98.05384063720703,21.177522659301758,97.94788360595703,25.78166961669922,97.81388854980469,30.39818000793457,97.66026306152344,35.030609130859375,97.49920654296875,39.68728256225586,97.34459686279297,44.381500244140625,97.21038818359375,49.13111114501953,97.10948181152344,53.95746612548828,97.05338287353516,58.88373565673828,97.05253601074219,63.932308197021484,97.11906433105469,69.12097930908203,97.2775650024414,74.45799255371094,97.6170425415039,79.93656921386719,98.74259185791016,85.53068542480469,-90.50831604003906,88.78715515136719,-84.52667999267578,83.10382843017578
172,172,125.73628997802734,-74.38825225830078,119.03636169433594,-69.87881469726562,114.71306610107422,-65.2466049194336,111.65193939208984,-60.578678131103516,109.32266235351562,-55.91640853881836,107.45135498046875,-51.27933120727539,105.88972473144531,-46.67506790161133,104.55664825439453,-42.1043586730957,103.4088363647461,-37.56406784057617,102.42432403564453,-33.04909896850586,101.5923080444336,-28.553485870361328,100.9065933227539,-24.071054458618164,100.36100769042969,-19.595733642578125,99.94664001464844,-15.12160873413086,99.6502914428711,-10.64294147491455,99.45404815673828,-6.154239177703857,99.335693359375,-1.6505438089370728,99.27012634277344,2.8720388412475586,99.23146057128906,7.415690898895264,99.19574737548828,11.980405807495117,99.14372253417969,16.564067840576172,99.06311798095703,21.163320541381836,98.9496841430664,25.775178909301758,98.80686950683594,30.3989200592041,98.64415740966797,35.037742614746094,98.47496795654297,39.69974136352539,98.31449890136719,44.39811325073242,98.17822265625,49.15068054199219,98.08098602294922,53.978797912597656,98.03704833984375,58.90562057495117,98.06135559082031,63.953495025634766,98.17461395263672,69.14018249511719,98.4216537475586,74.4738540649414,98.95610046386719,79.94758605957031,100.77497863769531,85.5343017578125,-94.15540313720703,88.76866149902344,-84.52667999267578,83.10382843017578
173,173,125.73628997802734,-74.38825225830078,119.26763153076172,-69.85614013671875,115.099365234375,-65.21479034423828,112.14938354492188,-60.54558181762695,109.90550994873047,-55.886837005615234,108.10366821289062,-51.256263732910156,106.60093688964844,-46.660255432128906,105.31906127929688,-42.098670959472656,104.21624755859375,-37.56775665283203,103.27133178710938,-33.06189727783203,102.4740219116211,-28.57474136352539,101.81843566894531,-24.09979820251465,101.29873657226562,-19.630712509155273,100.90633392333984,-15.161341667175293,100.62830352783203,-10.685734748840332,100.44685363769531,-6.198230743408203,100.33984375,-1.6937605142593384,100.2821044921875,2.8315892219543457,100.24771118164062,7.379883766174316,100.21270751953125,11.950833320617676,100.1580581665039,16.541879653930664,100.07192993164062,21.149112701416016,99.95079803466797,25.768972396850586,99.7990493774414,30.400236129760742,99.62725067138672,35.045711517333984,99.45003509521484,39.71326446533203,99.2839126586914,44.41596984863281,99.14586639404297,49.17160415649414,99.05265045166016,54.001502990722656,99.02127838134766,58.928802490234375,99.0711669921875,63.97578430175781,99.23165893554688,69.16014099121094,99.56781005859375,74.48994445800781,100.29812622070312,79.95807647705078,102.81141662597656,85.5356674194336,-97.6596450805664,88.74368286132812,-84.52667999267578,83.10382843017578
174,174,125.73628997802734,-74.38825225830078,119.4998550415039,-69.83455657958984,115.48652648925781,-65.18475341796875,112.64752960205078,-60.51466369628906,110.48896789550781,-55.8596305847168,108.75659942626953,-51.235591888427734,107.31279754638672,-46.647743225097656,106.08220672607422,-42.095130920410156,105.0245132446289,-37.57338333129883,104.119384765625,-33.07643508911133,103.35697174072266,-28.597551345825195,102.73170471191406,-24.129932403564453,102.23806762695312,-19.666948318481445,101.86774444580078,-15.202213287353516,101.6080093383789,-10.729552268981934,101.44123840332031,-6.243119716644287,101.34532928466797,-1.7377225160598755,101.29509735107422,2.790576457977295,101.26457977294922,7.343721866607666,101.2298812866211,11.921135902404785,101.17220306396484,16.519804000854492,101.08024597167969,21.13526725769043,100.95121765136719,25.76337242126465,100.79043579101562,30.40238380432129,100.6095962524414,35.054725646972656,100.42449188232422,39.7280158996582,100.2529525756836,44.435184478759766,100.11344146728516,49.193965911865234,100.0246353149414,54.0256462097168,100.00623321533203,58.953311920166016,100.08216857910156,63.999202728271484,100.29039764404297,69.18087768554688,100.71627807617188,74.50629425048828,101.6432876586914,79.96800231933594,104.85079193115234,85.53472900390625,-100.98949432373047,88.71258544921875,-84.52667999267578,83.10382843017578
175,175,125.73628997802734,-74.38825225830078,119.73300170898438,-69.8140640258789,115.87451171875,-65.15647888183594,113.14636993408203,-60.485897064208984,111.07304382324219,-55.834754943847656,109.41012573242188,-51.217262268066406,108.0252914428711,-46.637481689453125,106.84605407714844,-42.093658447265625,105.8336181640625,-37.58085632324219,104.96842956542969,-33.09257125854492,104.2410888671875,-28.621726989746094,103.64634704589844,-24.161216735839844,103.17893981933594,-19.70414924621582,102.83076477050781,-15.24387264251709,102.58931732177734,-10.7739896774292,102.43709564208984,-6.28845739364624,102.35204315185547,-1.7819501161575317,102.3089828491211,2.749492645263672,102.28193664550781,7.30769157409668,102.24715423583984,11.891773223876953,102.18611145019531,16.498268127441406,102.08804321289062,21.122146606445312,101.95092010498047,25.758684158325195,101.78106689453125,30.405622482299805,101.59123992919922,35.06499481201172,101.39842987060547,39.74414825439453,101.22173309326172,44.45588302612305,101.08109283447266,49.217838287353516,100.9970932006836,54.05126953125,100.99211120605469,58.97919464111328,101.09457397460938,64.02373504638672,101.35104370117188,69.2023696899414,101.86726379394531,74.52285766601562,102.99172973632812,79.97732543945312,106.89196014404297,85.531494140625,-104.12240600585938,88.6758041381836,-84.52667999267578,83.10382843017578
176,176,125.73628997802734,-74.38825225830078,119.96703338623047,-69.79466247558594,116.26331329345703,-65.1299819946289,113.64588928222656,-60.45927047729492,111.6577377319336,-55.812198638916016,110.06424713134766,-51.201255798339844,108.73841094970703,-46.62941360473633,107.61058807373047,-42.094181060791016,106.64350891113281,-37.5900764465332,105.81842803955078,-33.11017608642578,105.12633514404297,-28.647090911865234,104.56228637695312,-24.193424224853516,104.1212387084961,-19.74201774597168,103.79528045654297,-15.285969734191895,103.57211303710938,-10.818644523620605,103.4343032836914,-6.333795070648193,103.35987091064453,-1.8259650468826294,103.32364654541016,2.7088277339935303,103.29972839355469,7.272275447845459,103.26445770263672,11.863202095031738,103.19971466064453,16.477678298950195,103.09527587890625,21.110118865966797,102.94994354248047,25.75521469116211,102.77096557617188,30.410198211669922,102.5722427368164,35.07670211791992,102.3719253540039,39.761810302734375,102.19035339355469,44.47816848754883,102.04898071289062,49.24331283569336,101.97018432617188,54.07843017578125,101.97908782958984,59.00646209716797,102.10857391357422,64.0494155883789,102.41383361816406,69.224609375,103.02100372314453,74.53961944580078,104.3436050415039,79.98605346679688,108.93374633789062,85.52594757080078,-107.04462432861328,88.63375854492188,-84.52667999267578,83.10382843017578
177,177,125.73628997802734,-74.38825225830078,120.20191192626953,-69.77635192871094,116.65291595458984,-65.10523986816406,114.14606475830078,-60.434783935546875,112.24302673339844,-55.79192352294922,110.71894073486328,-51.18752670288086,109.45213317871094,-46.623504638671875,108.37578582763672,-42.096641540527344,107.45417785644531,-37.60094451904297,106.66930389404297,-33.12912368774414,106.01262664794922,-28.6734676361084,105.47943115234375,-24.2263240814209,105.06485748291016,-19.780271530151367,104.76118469238281,-15.32816219329834,104.55624389648438,-10.863118171691895,104.43272399902344,-6.378690242767334,104.3686752319336,-1.8692952394485474,104.33897399902344,2.669066905975342,104.31779479980469,7.237950325012207,104.28172302246094,11.8358736038208,104.21296691894531,16.458450317382812,104.10194396972656,21.099538803100586,103.94827270507812,25.75326919555664,103.76020050048828,30.416358947753906,103.55270385742188,35.09005355834961,103.3450927734375,39.781158447265625,103.15898132324219,44.50215148925781,103.0172348022461,49.27046203613281,102.94409942626953,54.107177734375,102.96737670898438,59.03514099121094,103.12439727783203,64.07624053955078,103.47898864746094,69.24759674072266,104.17770385742188,74.55656433105469,105.69904327392578,79.99413299560547,110.9749755859375,85.5180435180664,-109.75011444091797,88.5869140625,-84.52667999267578,83.10382843017578
178,178,125.73628997802734,-74.38825225830078,120.4376220703125,-69.7591323852539,117.04326629638672,-65.08224487304688,114.64691162109375,-60.41241455078125,112.82889556884766,-55.77391815185547,111.37422180175781,-51.17605209350586,110.16644287109375,-46.61970138549805,109.14163208007812,-42.10095977783203,108.26554107666016,-37.613365173339844,107.5210189819336,-33.149269104003906,106.8998794555664,-28.70068359375,106.39765930175781,-24.259693145751953,106.00965881347656,-19.81863784790039,105.72832489013672,-15.370116233825684,105.54158020019531,-10.907022476196289,105.43218994140625,-6.422713756561279,105.3782958984375,-1.9114805459976196,105.35482788085938,2.630680561065674,105.3360595703125,7.205178737640381,105.298828125,11.810222625732422,105.2258071899414,16.440977096557617,105.1080093383789,21.090755462646484,104.94593811035156,25.753135681152344,104.74881744384766,30.424345016479492,104.53270721435547,35.105228424072266,104.31806182861328,39.80232620239258,104.12774658203125,44.52792739868164,103.98604583740234,49.299339294433594,103.91902923583984,54.137542724609375,103.9571762084961,59.065250396728516,104.14225769042969,64.10419464111328,104.54674530029297,69.27131652832031,105.33759307861328,74.57368469238281,107.0582046508789,80.00155639648438,113.01443481445312,85.50776672363281,-112.23921966552734,88.53571319580078,-84.52667999267578,83.10382843017578
